,geoid,name,total_population,poc_percent,female_pop_percent,poverty_level_percent,over_65_percent
1888,14000US36081056000,"Census Tract 560, Queens, NY",1791,69.9609156895589,49.46957007258515,3.0150753768844223,18.53713009491904
1889,14000US36081056100,"Census Tract 561, Queens, NY",20,40.0,40.0,0.0,40.0
1890,14000US36081056200,"Census Tract 562, Queens, NY",1573,72.21869040050858,54.92689129052766,5.40368722186904,32.10425937698665
1891,14000US36081056400,"Census Tract 564, Queens, NY",1216,70.39473684210526,52.96052631578947,3.9473684210526314,27.467105263157894
1892,14000US36081056500,"Census Tract 565, Queens, NY",1739,46.808510638297875,42.43818286371478,6.612995974698102,9.83323749281196
1893,14000US36081056600,"Census Tract 566, Queens, NY",1454,87.75790921595599,51.85694635488308,24.69050894085282,34.3878954607978
1894,14000US36081056700,"Census Tract 567, Queens, NY",5430,29.92633517495396,45.21178637200737,2.0257826887661143,11.086556169429098
1895,14000US36081056800,"Census Tract 568, Queens, NY",5310,88.92655367231639,53.03201506591337,2.4482109227871938,16.629001883239173
1896,14000US36081057700,"Census Tract 577, Queens, NY",3641,31.090359791266135,58.14336720681131,10.876132930513595,13.650096127437518
1897,14000US36081057900,"Census Tract 579, Queens, NY",1591,32.74670018856065,46.51162790697674,10.370835952231301,14.959145191703332
1898,14000US36081058000,"Census Tract 580, Queens, NY",4407,98.18470614930791,54.935330156569094,5.332425686407987,16.40571817562968
1899,14000US36081058100,"Census Tract 581, Queens, NY",3264,29.901960784313726,47.763480392156865,7.9963235294117645,12.683823529411764
1900,14000US36081058200,"Census Tract 582, Queens, NY",5440,96.91176470588235,55.05514705882353,2.5919117647058822,20.110294117647058
1901,14000US36081058300,"Census Tract 583, Queens, NY",3718,37.735341581495426,50.968262506724045,5.890263582571275,12.372243141473911
1902,14000US36081058500,"Census Tract 585, Queens, NY",4737,24.36141017521638,50.728309056364786,10.090774751952713,6.248680599535571
1903,14000US36081058700,"Census Tract 587, Queens, NY",3532,22.168742921857305,50.62287655719139,7.191392978482447,12.768969422423556
1904,14000US36081058900,"Census Tract 589, Queens, NY",5053,20.99742727092816,49.04017415396794,20.186028102117554,8.311893924401346
1905,14000US36081059000,"Census Tract 590, Queens, NY",1401,81.08493932905068,51.6773733047823,6.209850107066381,24.33975731620271
1906,14000US36081059100,"Census Tract 591, Queens, NY",5735,36.163905841325196,48.75326939843069,13.513513513513514,15.257192676547515
1907,14000US36081059200,"Census Tract 592, Queens, NY",1624,98.83004926108374,52.52463054187192,12.5,16.194581280788178
1908,14000US36081059300,"Census Tract 593, Queens, NY",4274,20.729995320542816,51.5910154422087,17.641553579784745,13.079082826392138
1909,14000US36081059400,"Census Tract 594, Queens, NY",1871,97.64831640833779,44.84233030464992,0.48102618920363444,20.416889363976484
1910,14000US36081059501,"Census Tract 595.01, Queens, NY",1929,17.78123379989632,48.7817522032141,20.995334370139968,10.057024364955936
1911,14000US36081059502,"Census Tract 595.02, Queens, NY",3130,67.22044728434504,48.753993610223645,13.194888178913738,6.677316293929713
1912,14000US36081059600,"Census Tract 596, Queens, NY",1531,97.84454604833442,54.21293272370999,5.029392553886349,37.2305682560418
1913,14000US36081059800,"Census Tract 598, Queens, NY",1882,97.5557917109458,55.260361317747076,5.472901168969182,12.380446333687566
1914,14000US36081059900,"Census Tract 599, Queens, NY",1231,36.636880584890335,51.66531275385865,18.521527213647442,17.546709991876522
1915,14000US36081060000,"Census Tract 600, Queens, NY",1118,99.6422182468694,48.3005366726297,6.171735241502684,27.191413237924866
1916,14000US36081060100,"Census Tract 601, Queens, NY",2512,21.297770700636942,51.39331210191083,13.455414012738853,8.240445859872612
1917,14000US36081060300,"Census Tract 603, Queens, NY",2050,25.170731707317074,54.146341463414636,16.195121951219512,10.78048780487805
1918,14000US36081060600,"Census Tract 606, Queens, NY",1222,99.26350245499182,68.00327332242226,15.711947626841244,28.23240589198036
1919,14000US36081060701,"Census Tract 607.01, Queens, NY",14,0.0,0.0,0.0,0.0
1920,14000US36081060800,"Census Tract 608, Queens, NY",1536,94.53125,48.893229166666664,5.924479166666667,18.098958333333332
1921,14000US36081061000,"Census Tract 610, Queens, NY",1528,98.16753926701571,50.196335078534034,2.945026178010471,18.586387434554975
1922,14000US36081061200,"Census Tract 612, Queens, NY",2204,99.63702359346642,58.30308529945554,0.9981851179673321,21.960072595281307
1923,14000US36081061301,"Census Tract 613.01, Queens, NY",5877,35.52833078101072,46.316147694401906,11.67262208609835,11.281265952016335
1924,14000US36081061302,"Census Tract 613.02, Queens, NY",0,,,,
1925,14000US36081061400,"Census Tract 614, Queens, NY",1493,97.58874748827863,51.37307434695244,5.425318151373074,18.888144675150702
1926,14000US36081061601,"Census Tract 616.01, Queens, NY",2735,98.35466179159049,49.469835466179156,5.009140767824498,21.86471663619744
1927,14000US36081061602,"Census Tract 616.02, Queens, NY",1111,92.16921692169217,50.58505850585058,3.5103510351035103,23.222322232223224
1928,14000US36081061800,"Census Tract 618, Queens, NY",1886,90.34994697773065,51.431601272534465,2.9692470837751856,17.868504772004243
1929,14000US36081061900,"Census Tract 619, Queens, NY",3657,10.090237899917966,37.89991796554553,9.89882417281925,13.043478260869565
1930,14000US36081062000,"Census Tract 620, Queens, NY",1607,95.3329184816428,58.74299937772246,6.222775357809583,25.63783447417548
1931,14000US36081062100,"Census Tract 621, Queens, NY",2938,31.14363512593601,51.36147038801906,5.752212389380531,15.31654186521443
1932,14000US36081062200,"Census Tract 622, Queens, NY",2195,92.16400911161732,55.854214123006834,4.874715261958998,19.362186788154897
1933,14000US36081062300,"Census Tract 623, Queens, NY",2210,14.97737556561086,48.73303167420814,13.755656108597286,11.945701357466064
1934,14000US36081062400,"Census Tract 624, Queens, NY",0,,,,
1935,14000US36081062500,"Census Tract 625, Queens, NY",2388,18.844221105527637,47.948073701842546,7.244556113902847,22.52931323283082
1936,14000US36081062600,"Census Tract 626, Queens, NY",3106,98.58338699291693,48.74436574372183,8.49967804249839,14.294913071474566
1937,14000US36081062700,"Census Tract 627, Queens, NY",2861,14.71513456833275,48.79412792729815,2.7962250961202377,14.330653617616218
1938,14000US36081062900,"Census Tract 629, Queens, NY",3494,30.738408700629652,44.07555809959931,4.350314825414997,13.480251860331999
1939,14000US36081063000,"Census Tract 630, Queens, NY",1629,98.03560466543892,50.828729281767956,2.885205647636587,15.469613259668508
1940,14000US36081063200,"Census Tract 632, Queens, NY",2596,98.80585516178736,52.23420647149461,2.889060092449923,17.449922958397536
1941,14000US36081063301,"Census Tract 633.01, Queens, NY",1562,17.285531370038413,59.09090909090909,3.649167733674776,9.41101152368758
1942,14000US36081063302,"Census Tract 633.02, Queens, NY",1857,39.52611739364566,59.504577275175016,1.830910070005385,19.43995691976306
1943,14000US36081063500,"Census Tract 635, Queens, NY",2617,24.45548337791364,58.23461979365686,14.558654948414215,14.864348490638136
1944,14000US36081063700,"Census Tract 637, Queens, NY",3672,16.122004357298476,46.92265795206972,17.892156862745097,21.514161220043572
1945,14000US36081063800,"Census Tract 638, Queens, NY",3487,92.42902208201893,51.39088041296243,8.918841410954975,18.468597648408373
1946,14000US36081063900,"Census Tract 639, Queens, NY",3195,40.250391236306726,58.967136150234744,7.762128325508607,14.460093896713616
1947,14000US36081064101,"Census Tract 641.01, Queens, NY",2537,33.22822230981474,47.33937721718565,4.020496649586125,20.299566417027986
1948,14000US36081064102,"Census Tract 641.02, Queens, NY",0,,,,
1949,14000US36081064500,"Census Tract 645, Queens, NY",2001,52.52373813093453,51.97401299350325,16.291854072963517,13.993003498250875
1950,14000US36081064600,"Census Tract 646, Queens, NY",3528,98.32766439909297,51.47392290249433,4.2517006802721085,18.820861678004537
1951,14000US36081065000,"Census Tract 650, Queens, NY",2915,98.42195540308748,45.694682675814754,6.586620926243568,21.09777015437393
1952,14000US36081065401,"Census Tract 654.01, Queens, NY",3867,89.70778381174037,53.116110680113785,3.3876389966382208,13.317817429531937
1953,14000US36081065402,"Census Tract 654.02, Queens, NY",23,78.26086956521739,47.82608695652174,0.0,0.0
1954,14000US36081065501,"Census Tract 655.01, Queens, NY",0,,,,
1955,14000US36081065600,"Census Tract 656, Queens, NY",4754,88.4938998737905,54.69078670593185,7.19394194362642,20.067311737484225
1956,14000US36081065702,"Census Tract 657.02, Queens, NY",1376,19.476744186046513,48.69186046511628,6.8313953488372094,16.13372093023256
1957,14000US36081065703,"Census Tract 657.03, Queens, NY",3057,26.7909715407262,55.086686293752045,4.612365063788028,35.1324828263003
1958,14000US36081065900,"Census Tract 659, Queens, NY",2066,19.79670861568248,55.27589545014521,2.468538238141336,19.89351403678606
1959,14000US36081066000,"Census Tract 660, Queens, NY",3365,93.16493313521545,56.2852897473997,3.833580980683507,13.937592867756315
1960,14000US36081066100,"Census Tract 661, Queens, NY",1689,5.150976909413854,52.101835405565424,1.7761989342806395,29.129662522202487
1961,14000US36081066301,"Census Tract 663.01, Queens, NY",2940,25.918367346938776,57.68707482993197,1.530612244897959,25.170068027210885
1962,14000US36081066302,"Census Tract 663.02, Queens, NY",0,,,,
1963,14000US36081066401,"Census Tract 664.01, Queens, NY",2029,80.97585017249877,52.981764415968456,2.957121734844751,14.884179398718581
1964,14000US36081066402,"Census Tract 664.02, Queens, NY",2593,98.76590821442345,58.27227150019283,2.4296182028538373,15.850366370998843
1965,14000US36081066403,"Census Tract 664.03, Queens, NY",5963,93.71121918497401,49.74006372631226,21.90172731846386,11.705517357035049
1966,14000US36081066404,"Census Tract 664.04, Queens, NY",0,,,,
1967,14000US36081066501,"Census Tract 665.01, Queens, NY",4333,22.294022617124394,51.188552965612736,6.3697207477498266,24.80960073851835
1968,14000US36081066701,"Census Tract 667.01, Queens, NY",2894,28.16171389080857,55.18313752591569,16.102280580511405,15.964063579820317
1969,14000US36081066900,"Census Tract 669, Queens, NY",1625,16.307692307692307,51.56923076923077,4.123076923076923,18.646153846153847
1970,14000US36081067100,"Census Tract 671, Queens, NY",2684,32.22801788375559,53.16691505216095,5.104321907600596,18.740685543964233
1971,14000US36081067700,"Census Tract 677, Queens, NY",1934,10.13443640124095,54.08479834539814,5.170630816959669,25.0258531540848
1972,14000US36081067900,"Census Tract 679, Queens, NY",4812,53.90689941812136,47.13216957605985,8.603491271820449,18.72402327514547
1973,14000US36081068000,"Census Tract 680, Queens, NY",5726,99.38875305623472,57.56199790429619,6.758644778204681,13.32518337408313
1974,14000US36081068200,"Census Tract 682, Queens, NY",1141,98.94829097283085,57.668711656441715,3.067484662576687,13.496932515337424
1975,14000US36081068300,"Census Tract 683, Queens, NY",4332,84.09510618651893,51.2927054478301,11.611265004616806,26.10803324099723
1976,14000US36081068700,"Census Tract 687, Queens, NY",4354,56.086357372531005,58.888378502526415,6.522737712448324,24.80477721635278
1977,14000US36081069000,"Census Tract 690, Queens, NY",4213,95.96487063849987,55.305008307619275,3.987657251364823,16.28293377640636
1978,14000US36081069300,"Census Tract 693, Queens, NY",3119,63.22539275408785,58.64058993267073,5.739018916319333,13.754408464251362
1979,14000US36081069400,"Census Tract 694, Queens, NY",3607,89.35403382312171,50.291100637649016,8.87163848073191,19.157194344330467
1980,14000US36081069500,"Census Tract 695, Queens, NY",2381,60.22679546409072,56.48887022259555,16.841663166736666,21.041579168416632
1981,14000US36081069701,"Census Tract 697.01, Queens, NY",4299,61.66550360548965,51.66317748313561,10.444289369620842,18.07397069085834
1982,14000US36081069702,"Census Tract 697.02, Queens, NY",4351,50.17237416685819,47.02367271891519,9.262238565846932,18.63939324293266
1983,14000US36081070300,"Census Tract 703, Queens, NY",2045,64.54767726161369,61.075794621026894,9.43765281173594,26.943765281173594
1984,14000US36081070700,"Census Tract 707, Queens, NY",2755,45.66243194192378,47.223230490018146,2.50453720508167,25.372050816696916
1985,14000US36081070900,"Census Tract 709, Queens, NY",3161,52.98956026573869,55.07750711800063,5.726036064536539,15.05852578298007
1986,14000US36081071100,"Census Tract 711, Queens, NY",6133,37.290070112506115,52.144138268384154,3.049078754280124,23.9849991847383
1987,14000US36081071303,"Census Tract 713.03, Queens, NY",5854,38.230269900922444,52.98940895114452,5.03928937478647,14.707892039631021
1988,14000US36081071304,"Census Tract 713.04, Queens, NY",6275,39.98406374501992,51.808764940239044,14.804780876494023,23.394422310756973
1989,14000US36081071305,"Census Tract 713.05, Queens, NY",5108,39.74158183241973,54.97259201252937,5.246671887235709,12.45105716523101
1990,14000US36081071306,"Census Tract 713.06, Queens, NY",7482,52.19192729216787,50.360866078588614,9.5028067361668,12.269446672012831
1991,14000US36081071600,"Census Tract 716, Queens, NY",0,,,,
1992,14000US36081071701,"Census Tract 717.01, Queens, NY",5438,40.27215888194189,50.331004045605,16.20080912100037,19.455682236116218
1993,14000US36081071702,"Census Tract 717.02, Queens, NY",4287,68.34616281782132,49.98833683228365,16.655003498950315,18.00793095404712
1994,14000US36081071900,"Census Tract 719, Queens, NY",2911,52.834077636551015,43.696324287186535,13.706630024046719,17.760219855719683
1995,14000US36081072100,"Census Tract 721, Queens, NY",4781,48.06525831416022,54.65383810918218,11.315624346371052,22.505751934741685
1996,14000US36081072300,"Census Tract 723, Queens, NY",2189,49.01781635449977,53.266331658291456,5.527638190954774,22.65874828688899
1997,14000US36081072900,"Census Tract 729, Queens, NY",1471,49.5581237253569,45.07138001359619,4.350781781101292,15.635622025832767
1998,14000US36081073100,"Census Tract 731, Queens, NY",1658,28.588661037394452,52.71411338962606,1.1459589867310012,18.094089264173704
1999,14000US36081073700,"Census Tract 737, Queens, NY",2233,39.050604567845944,51.99283475145544,6.269592476489028,23.690103000447827
2000,14000US36081073900,"Census Tract 739, Queens, NY",5597,48.50812935501161,55.118813650169734,2.9122744327318206,21.61872431659818
2001,14000US36081074100,"Census Tract 741, Queens, NY",3131,44.65027147876078,55.06228042159054,5.589268604279783,23.50686681571383
2002,14000US36081074300,"Census Tract 743, Queens, NY",4423,44.11033235360615,46.77820483834501,5.674881302283518,17.906398372145603
2003,14000US36081074500,"Census Tract 745, Queens, NY",3814,44.62506554798112,44.546407970634505,15.731515469323545,27.8185631882538
2004,14000US36081074700,"Census Tract 747, Queens, NY",3540,62.6271186440678,56.666666666666664,7.796610169491525,25.480225988700564
2005,14000US36081074900,"Census Tract 749, Queens, NY",1412,33.4985835694051,52.40793201133145,2.0538243626062322,17.847025495750707
2006,14000US36081075701,"Census Tract 757.01, Queens, NY",4877,51.13799466885381,53.496001640352674,2.9731392249333606,21.878203813819972
2007,14000US36081075702,"Census Tract 757.02, Queens, NY",5866,39.46471189907944,54.312990112512786,6.205250596658711,25.63927719058984
2008,14000US36081076901,"Census Tract 769.01, Queens, NY",4672,37.79965753424658,53.42465753424658,4.002568493150685,15.218321917808218
2009,14000US36081076902,"Census Tract 769.02, Queens, NY",1168,46.31849315068493,50.17123287671233,5.308219178082192,12.67123287671233
2010,14000US36081077300,"Census Tract 773, Queens, NY",2136,31.46067415730337,47.7059925093633,4.353932584269663,22.09737827715356
2011,14000US36081077500,"Census Tract 775, Queens, NY",2201,27.669241253975464,47.61472058155384,6.451612903225806,20.354384370740572
2012,14000US36081077902,"Census Tract 779.02, Queens, NY",5062,19.22165152113789,52.23231924140656,12.01106282101936,17.819043856183328
2013,14000US36081077903,"Census Tract 779.03, Queens, NY",3418,45.23112931538912,51.14101813926273,6.875365710942072,12.258630778232884
2014,14000US36081077904,"Census Tract 779.04, Queens, NY",6281,35.87008438146792,52.90558828212068,3.980257920713262,13.309982486865149
2015,14000US36081077905,"Census Tract 779.05, Queens, NY",2851,65.09996492458787,57.699052963872326,7.856892318484742,26.72746404770256
2016,14000US36081077906,"Census Tract 779.06, Queens, NY",3655,46.83994528043775,48.15321477428181,6.785225718194255,18.796169630642954
2017,14000US36081077907,"Census Tract 779.07, Queens, NY",3521,38.937801760863394,42.60153365521159,19.397898324339675,18.119852314683328
2018,14000US36081077908,"Census Tract 779.08, Queens, NY",3267,76.98194061830425,40.8937863483318,27.70125497398225,9.82552800734619
2019,14000US36081078800,"Census Tract 788, Queens, NY",2082,97.83861671469741,45.10086455331412,4.658981748318924,14.024975984630164
2020,14000US36081079000,"Census Tract 790, Queens, NY",2745,98.65209471766849,53.87978142076503,8.852459016393443,11.475409836065573
2021,14000US36081079200,"Census Tract 792, Queens, NY",2675,97.27102803738318,60.22429906542056,5.682242990654205,19.14018691588785
2022,14000US36081079300,"Census Tract 793, Queens, NY",0,,,,
2023,14000US36081079701,"Census Tract 797.01, Queens, NY",6505,92.02152190622598,55.895465026902386,27.179093005380476,22.275172943889316
2024,14000US36081079702,"Census Tract 797.02, Queens, NY",4026,95.18132141082961,49.528067560854446,27.074018877297565,14.282165921510185
2025,14000US36081079900,"Census Tract 799, Queens, NY",3401,80.82916789179653,47.0155836518671,38.87092031755366,12.584533960599824
2026,14000US36081080301,"Census Tract 803.01, Queens, NY",3441,88.17204301075269,50.59575704736995,7.061900610287707,9.183376925312409
2027,14000US36081080302,"Census Tract 803.02, Queens, NY",3567,76.33865993832352,50.88309503784693,8.410428931875526,29.60470984020185
2028,14000US36081080900,"Census Tract 809, Queens, NY",7434,50.739843960182945,55.98601022329836,12.684960990045736,16.559052999730966
2029,14000US36081081400,"Census Tract 814, Queens, NY",4971,92.45624622812312,43.71353852343593,10.420438543552605,8.992154496077248
2030,14000US36081081800,"Census Tract 818, Queens, NY",4239,88.60580325548479,47.298891247935835,9.719273413540929,15.145081387119603
2031,14000US36081083700,"Census Tract 837, Queens, NY",5531,80.09401554872537,49.358163080817214,8.316760079551619,19.110468269752307
2032,14000US36081083800,"Census Tract 838, Queens, NY",5904,84.60365853658537,48.3739837398374,6.758130081300813,9.434281842818429
2033,14000US36081084000,"Census Tract 840, Queens, NY",7216,86.41906873614191,48.97450110864745,8.051552106430155,13.220620842572062
2034,14000US36081084500,"Census Tract 845, Queens, NY",4984,87.68057784911717,52.26725521669342,25.280898876404493,31.98234349919743
2035,14000US36081084601,"Census Tract 846.01, Queens, NY",3081,77.1502758844531,50.79519636481662,4.414151249594288,12.333657903278157
2036,14000US36081084602,"Census Tract 846.02, Queens, NY",1201,86.511240632806,44.879267277268944,14.487926727726894,8.825978351373855
2037,14000US36081084901,"Census Tract 849.01, Queens, NY",2400,93.875,46.375,22.166666666666668,15.458333333333334
2038,14000US36081084902,"Census Tract 849.02, Queens, NY",4086,92.73127753303964,56.9995105237396,34.45912873225649,13.925599608418992
2039,14000US36081085300,"Census Tract 853, Queens, NY",5742,93.17311041448973,53.69209334726576,17.64193660745385,20.567746429815394
2040,14000US36081085500,"Census Tract 855, Queens, NY",7041,87.50177531600625,59.465984945320265,12.583439852293708,23.746626899588126
2041,14000US36081085700,"Census Tract 857, Queens, NY",5033,91.27756805086429,56.4673157162726,17.703159149612556,23.147228293264455
2042,14000US36081085900,"Census Tract 859, Queens, NY",5465,86.78865507776761,55.15096065873742,20.969807868252516,17.913998170173834
2043,14000US36081086100,"Census Tract 861, Queens, NY",2282,90.31551270815075,49.16739702015776,27.12532865907099,33.654688869412794
2044,14000US36081086300,"Census Tract 863, Queens, NY",6807,87.7038342882327,54.414573233436165,20.860878507418832,15.57220508300279
2045,14000US36081086400,"Census Tract 864, Queens, NY",2827,74.6020516448532,51.397240891404316,15.88256101874779,10.152104704633887
2046,14000US36081086500,"Census Tract 865, Queens, NY",4333,82.41403184860374,63.25871220863144,14.816524348026771,26.148165243480268
2047,14000US36081086900,"Census Tract 869, Queens, NY",1693,89.01358535144713,49.43886591848789,15.475487300649734,14.353219137625517
2048,14000US36081087100,"Census Tract 871, Queens, NY",3589,95.73697408748956,54.054054054054056,20.11702424073558,22.401783226525495
2049,14000US36081088400,"Census Tract 884, Queens, NY",9187,23.54413845651464,49.493850005442475,5.507782736475455,22.433873952323935
2050,14000US36081088902,"Census Tract 889.02, Queens, NY",5580,78.40501792114695,59.53405017921147,16.57706093189964,19.121863799283155
2051,14000US36081088903,"Census Tract 889.03, Queens, NY",5266,91.62552221800227,51.19635396885682,14.830991264717053,18.647930117736422
2052,14000US36081089201,"Census Tract 892.01, Queens, NY",9069,8.32506340280075,50.38041680449884,5.8220310949388026,23.552762156797883
2053,14000US36081089202,"Census Tract 892.02, Queens, NY",0,,,,
2054,14000US36081090700,"Census Tract 907, Queens, NY",1590,78.30188679245283,48.42767295597484,17.861635220125788,19.49685534591195
2055,14000US36081091602,"Census Tract 916.02, Queens, NY",0,,,,
2056,14000US36081091603,"Census Tract 916.03, Queens, NY",3782,1.8244315177154944,52.06240084611317,3.9132734003172924,22.184029613960867
2057,14000US36081091604,"Census Tract 916.04, Queens, NY",0,,,,
2058,14000US36081091800,"Census Tract 918, Queens, NY",13,0.0,30.76923076923077,0.0,61.53846153846154
2059,14000US36081091900,"Census Tract 919, Queens, NY",5776,80.50554016620498,51.350415512465375,9.643351800554017,30.2112188365651
2060,14000US36081092200,"Census Tract 922, Queens, NY",2273,4.75142982842059,56.18125824901012,3.827540695116586,19.22569291684998
2061,14000US36081092500,"Census Tract 925, Queens, NY",3611,69.37136527277762,43.976737745776795,26.751592356687897,14.372749930767101
2062,14000US36081092800,"Census Tract 928, Queens, NY",3925,3.643312101910828,49.681528662420384,4.229299363057325,20.764331210191084
2063,14000US36081092900,"Census Tract 929, Queens, NY",7750,69.97419354838709,50.516129032258064,5.2,16.81290322580645
2064,14000US36081093401,"Census Tract 934.01, Queens, NY",4094,12.164142647777235,51.001465559355154,12.872496336101612,19.00341963849536
2065,14000US36081093402,"Census Tract 934.02, Queens, NY",4378,14.915486523526724,49.77158519872088,10.392873458200091,17.97624486066697
2066,14000US36081093800,"Census Tract 938, Queens, NY",5289,25.39232369067877,52.78880695783702,16.808470410285498,26.734732463603706
2067,14000US36081093900,"Census Tract 939, Queens, NY",6245,66.05284227381905,50.10408326661329,6.00480384307446,11.385108086469176
2068,14000US36081094201,"Census Tract 942.01, Queens, NY",3343,58.031708046664676,52.078970984145975,23.930601256356567,10.409811546515106
2069,14000US36081094202,"Census Tract 942.02, Queens, NY",6057,59.220736338121185,53.37625887403005,22.23873204556711,7.495459798580155
2070,14000US36081094203,"Census Tract 942.03, Queens, NY",6701,32.50261155051485,61.975824503805406,12.580211908670348,25.966273690493956
2071,14000US36081094500,"Census Tract 945, Queens, NY",4081,51.6295025728988,51.482479784366575,10.977701543739279,26.366086743445234
2072,14000US36081094700,"Census Tract 947, Queens, NY",2324,70.82616179001721,40.79173838209983,10.197934595524957,10.886402753872634
2073,14000US36081095400,"Census Tract 954, Queens, NY",6823,82.2365528359959,49.17191851091895,14.055400850065954,9.042942986955884
2074,14000US36081096400,"Census Tract 964, Queens, NY",7271,81.7356622197772,53.582725897400636,15.719983496080319,14.550955852014853
2075,14000US36081097202,"Census Tract 972.02, Queens, NY",3689,92.81648143128218,51.34182705340201,35.72783952290594,6.343182434264028
2076,14000US36081097204,"Census Tract 972.04, Queens, NY",4094,85.63751831949195,60.161211529066925,7.987298485588666,22.252076209086468
2077,14000US36081097205,"Census Tract 972.05, Queens, NY",3645,75.47325102880659,49.218106995884774,46.31001371742113,8.395061728395062
2078,14000US36081097206,"Census Tract 972.06, Queens, NY",2923,95.14197742045843,55.35408826548067,38.00889497092029,8.450222374273007
2079,14000US36081097207,"Census Tract 972.07, Queens, NY",0,,,,
2080,14000US36081097300,"Census Tract 973, Queens, NY",2347,14.912654452492543,51.55517682147422,4.559011504047721,24.84022155943758
2081,14000US36081098100,"Census Tract 981, Queens, NY",2273,25.076990761108668,50.725912890453145,12.318521777386714,21.513418389793223
2082,14000US36081098700,"Census Tract 987, Queens, NY",2806,17.320028510334996,47.61225944404847,11.11903064861012,20.24233784746971
2083,14000US36081099100,"Census Tract 991, Queens, NY",7812,28.865847414234512,54.00665642601126,5.798771121351766,32.32206861239119
2084,14000US36081099200,"Census Tract 992, Queens, NY",4402,80.25897319400272,55.11131303952749,36.051794638800544,13.19854611540209
2085,14000US36081099701,"Census Tract 997.01, Queens, NY",2880,31.875,59.93055555555556,8.784722222222221,26.145833333333332
2086,14000US36081099703,"Census Tract 997.03, Queens, NY",3990,47.669172932330824,57.24310776942356,2.280701754385965,27.669172932330827
2087,14000US36081099704,"Census Tract 997.04, Queens, NY",7453,32.57748557627801,54.94431772440628,7.554005098618006,35.328055816449755
2088,14000US36081099705,"Census Tract 997.05, Queens, NY",2698,54.00296515937732,48.851000741289845,4.225352112676056,19.16234247590808
2089,14000US36081099801,"Census Tract 998.01, Queens, NY",9308,92.66222604211431,52.91147400085948,7.327030511388053,15.739149119037387
2090,14000US36081099802,"Census Tract 998.02, Queens, NY",6489,79.02604407458776,59.377407921097245,25.843735552473415,22.114347357065803
2091,14000US36081099900,"Census Tract 999, Queens, NY",0,,,,
2092,14000US36081100801,"Census Tract 1008.01, Queens, NY",3042,67.52136752136752,47.07429322813938,5.522682445759369,13.839579224194608
2093,14000US36081100803,"Census Tract 1008.03, Queens, NY",4081,79.0492526341583,57.706444498897326,20.754716981132077,12.006861063464838
2094,14000US36081100804,"Census Tract 1008.04, Queens, NY",4952,67.93214862681745,53.594507269789986,6.381260096930533,10.743134087237479
2095,14000US36081101002,"Census Tract 1010.02, Queens, NY",5393,31.095865010198406,44.00148340441313,17.151863526793992,16.0949378824402
2096,14000US36081101003,"Census Tract 1010.03, Queens, NY",4279,48.23556905819117,57.910726805328345,12.058892264547792,15.587754148165459
2097,14000US36081101004,"Census Tract 1010.04, Queens, NY",7499,51.6468862515002,48.95319375916789,15.642085611414855,21.136151486864915
2098,14000US36081101700,"Census Tract 1017, Queens, NY",6724,35.5145746579417,54.253420582986315,7.257584770969661,20.121951219512194
2099,14000US36081102900,"Census Tract 1029, Queens, NY",3931,28.923937929280083,47.061816331722206,4.6044263546171456,23.073009412363266
2100,14000US36081103201,"Census Tract 1032.01, Queens, NY",7226,80.59784112925547,54.42845280929975,33.61472460559092,5.992250207583726
2101,14000US36081103202,"Census Tract 1032.02, Queens, NY",8397,36.50113135643682,53.126116470167915,14.397999285459093,10.622841491008694
2102,14000US36081103300,"Census Tract 1033, Queens, NY",4784,52.04849498327759,51.08695652173913,6.9397993311036785,24.017558528428093
2103,14000US36081103900,"Census Tract 1039, Queens, NY",7132,51.07964105440269,53.99607403252944,10.67021873247336,21.53673583847448
2104,14000US36081104700,"Census Tract 1047, Queens, NY",7009,69.79597660151234,53.50263946354687,12.041660721928949,16.62148666000856
2105,14000US36081105900,"Census Tract 1059, Queens, NY",3948,40.020263424518745,49.21479229989868,2.862208713272543,20.187436676798377
2106,14000US36081107201,"Census Tract 1072.01, Queens, NY",2429,13.462330177027583,50.14409221902017,11.733223548785508,19.267188143268836
2107,14000US36081107202,"Census Tract 1072.02, Queens, NY",0,,,,
2108,14000US36081108500,"Census Tract 1085, Queens, NY",2584,38.11919504643963,55.22445820433437,2.9411764705882355,23.8390092879257
2109,14000US36081109300,"Census Tract 1093, Queens, NY",3123,47.71053474223503,46.91002241434518,11.943643932116554,26.929234710214537
2110,14000US36081109700,"Census Tract 1097, Queens, NY",1726,43.80069524913094,56.77867902665122,1.9119351100811124,21.37891077636153
2111,14000US36081109900,"Census Tract 1099, Queens, NY",3471,39.90204552002305,48.60270815326995,4.5231921636416015,19.043503313166234
2112,14000US36081111300,"Census Tract 1113, Queens, NY",2636,46.092564491654024,50.49317147192716,10.50834597875569,25.531107738998482
2113,14000US36081112300,"Census Tract 1123, Queens, NY",2226,54.85175202156334,51.16801437556155,11.590296495956874,10.826594788858939
2114,14000US36081112900,"Census Tract 1129, Queens, NY",2327,56.85431886549205,57.58487322733133,3.6527718091963903,20.02578427159433
2115,14000US36081113300,"Census Tract 1133, Queens, NY",1416,43.99717514124294,49.929378531073446,3.8135593220338984,16.52542372881356
2116,14000US36081113900,"Census Tract 1139, Queens, NY",3997,60.670502877157865,51.73880410307731,11.808856642481862,19.014260695521642
